1460,quŋasiq,neck,,,,,,,Diomede Glossary,They all started in on it; they begin to attack or beat him/her.,,,,,,,,,,,,,,
1461,quŋialiq,seat behind the bow seat in a skin boat where senior hunters sit,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1462,quŋialituaq,"second man, behind bow man in skin boat",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1463,quŋuyuŋaaq-,to smile,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1464,quppaq,crack (there is a big crack on top of the island),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1465,quqquyak,(mythical) big polar bear with double ribss,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1466,quumatuq,"wooden vat, big bowl where urine is used to cure sking, also used by shamans to see distant people and scenes by looking into the liquid",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1467,quuqsruq-,"to say 'quu, quu' which is a call for help",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1468,quvanuaq,snow bunting,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1469,quvanuaqpak,snow goose,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1470,saagit,"chest, share of walrus ""chest"" given to elder crew member",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1471,Saatuŋuyait,place name,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1472,saayuq,upper part of storage shed,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1473,sagik,father-in-law,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1474,sagiuraq,mother-in-law,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1475,sagriq,"artemesia, ""stink weed""",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1476,saġvaq,ocean current ,saġvat,(pl.) ocean currents,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1477,saġvaliq-,for current to begin (and ice to come),Saġvaliġaa.,Current has begun and ice is coming.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1478,saġvaq saviġnatuaq,strong current,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1479,saġvavaktuaq,strong current,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1480,saġvaq-,"for current to move, flow",Saġvatuq.,"Current is moving, flowing.",,,,,Diomede Glossary,,,,,,,,,,,,,,,
1481,saġvaziun,"compass (old word, thought to show where the tides would go)",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1482,sagvik,darting bomb for whaling,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1483,sailaq,sailor (from English),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1484,salire,"harcutter, barber",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1485,samuuna,"toward the west, toward Ease Cape, Siberia",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1486,sana-,to carve,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1487,sanalġutit,(pl.) tools,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1488,sanaruaq,carving on a tusk,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1489,Sanimaq,"place name for a point of land on the
west side of the south end of Little
Diomede Island",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1490,sanivaat,(pl.) people crossing to the mainland by boat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1491,sanivaq-,to cross to the mainland,Sanivata!,Let's (3+) cross to the mainland!,Sanivatuq ,S/he crossed to the mainland.,,,Diomede Glossary,,,,,,,,,,,,,,,
1492,sapnau-,"to get stuck, e.g. in a storm",Sapnaurut. ,They (3+) got stuck.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1493,saqpiik,whale flukes,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1494,saqpiliaq-,for its flukes to be visible when the body is not visible,Saqpiliaqtuq.,Its flukes are visible when the body is not visible.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1495,saktuq,bow,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1496,sauyaq,drum,Sauyaq kazakaa.,S/he is beating the drum.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1497,sauyaq-,to do the bench dance,Sauyatut.,"They (the women) are dancing in a seated position, doing a bench dance. ",,,,,Diomede Glossary,,,,,,,,,,,,,,,
1498,savak,door,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1499,savakŋazaq,west side of Diomede island,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1500,sayuġuyuuguaq,parakeet auklet chick,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1501,sayuġuyuuq,parakeet auklet or sea parrot,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1502,sayuq-,to do a motion dance,Sayuqtut.,They (3+) are doing a motion dance.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1503,sayuun,song with fixed dance motions,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1504,siaqsraq,dried rawhide rope,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1505,sigguuk,"(dl.) bill of bird; snout of dog, seal, or human",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1506,Siġnaq,Helen Pushruk of King Island's Inupiaq name,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1507,siġnaq,channel,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1508,sigu mervik,landing stip on the sea ice,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1509,qaviaq-,for ice to be far out but appear close,Sigu qaviaqtuq.,Ice is far out but appears close.,Qaviaqtugaa.,Ice is far out by appears close.,,,Diomede Glossary,,,,,,,,,,,,,,,
1510,siġvaaġruk,young guillemot,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1511,siġvaq,guillemot,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1512,siiġak,saxifrage,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1513,"siiqsianiq, siiqsiaq",raw sour liver,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1514,sikłaq,pickaxe (used on ice),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1515,silaluk-,to be bad weather,Silalutuq. ,It is bad weather.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1516,silu,drifted carcass,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1517,silu-,to drift ashore (of carcass),Silugaa.,It (the carcass) drifted ashore.,,,,,Diomede Glossary,"They are sowing seeds, scattering things. ",,,,,,,,,,,,,,
1518,simiaġnaq,"razor clam, large clam, siphon, or round clam found out from and north of village",simiaġnit,(pl.) clams,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1519,siŋailik,"female animal with a fetus, pregnant female",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1520,siŋai-,to be pregnant,Siŋairuq.,She is pregnant.,,,,,Diomede Glossary,S/he is pushing something into the water.,,,,,,,,,,,,,,
1521,siŋaiyau-,to be pregnant,Siŋaiyauruq.,She is pregnant.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1522,siŋaiyaq,fetus,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1523,siŋiaq,fetus,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1524,Siqnazuaq,Nome,Siqnazuami perut.,They came from Nome QUERY Siqnazuamin?,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1525,sitiqpak-,to be very hard,Sitiqpatut.,They are very hard.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1526,sitquliaq-,"for flippers (walrus or whale) to be visible when it dives, body not visible",Sitquliaqtuq.,It -,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1527,sitquq,walrus flipper (fore-flipper or tail flipper),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1528,Situġauraq,a qagri,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1529,Situġauraŋmiu,a member of the Situġauraq qagri,Situġauraŋmiuguruq.,He is a member of the Situġauraq qagri,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1530,siu*,bow,siua,bow of boat,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1531,siuġaani ipkua,people of long ago,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1532,siuġruk,Coleman stove,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1533,Siuqamiuraaq-,to speak Siberian Yupik,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1534,Siuqamiu,Siberian Yupik person,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1535,siun,ear,siutaa,its ear,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1536,"siuvate, siuvatuaq","bow man in boat, who sits on front right, ready to harpoon",siuvatega,my bow man,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1537,siuvaC-,to be seated in the bow,Siuvatuq.,He is seated in the bow.,Siuvaukpiin?,Do you want to be the bow man?,,,Diomede Glossary,,,,,,,,,,,,,,,
1538,suġumaq,snipe or sindpiper,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1539,sumeŋ,what (modalis),Sumeŋ aŋuvisi?,What did you catch?,Sumeŋ niŋiqpin?,What share did you get? (asked of hunter by his wife),,,Diomede Glossary,,,,,,,,,,,,,,,
1540,suŋaiq-,to remove the gall bladder,Suŋiaġuŋ!,Remove its gall bladder!,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1541,suŋaq,gall bladder,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1542,suŋaqsiC-,to have bile in them and not be good to eat,Suŋaqsitut.,They have bile in them and are not good to eat.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1543,sura ,"willow leaf, found on top of the island in Little Diomede",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1544,Sutpak,"name of a location in the middle of Big
Diomede; there’s a creek with snow that
doesn’t melt in the summer.  Little Diomede
people went there to get water when they
had none.  Walrus often haul out near this
location.",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1545,"taanmiunaq, taatut",[they went] toward Diomede Island from the west,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1546,taġaq,blood vessel,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1547,tagraaq-,for waves to crash on the beach,Tagraaqtut.,Waves crash on the beach.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1548,Taġuupik,William Kaputak's father's Inupiaq name,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1549,"taikaa palakman, sigu imna aġviaa","ice moves toward East Cape, Siberia",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1550,taikaŋaġuaa,east wind has begun to blow,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1551,taikaŋaq,east wind,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1552,taisiŋu-,to get lost in the fog,Taisiŋurut.,They (3+) got lost in the fog.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1553,taituk,fog,Taituuġaa.,It got foggy.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1554,taksi-,"to win (at cards, etc.)",Taksiruŋa.,I won at card (etc.),,,,,Diomede Glossary,,,,,,,,,,,,,,,
1555,Taktuk,Moses Millogrock's Inupiaq name,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1556,"taliġuq, taliq","foreflipper of walrus, seal; human arm",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1557,talu,"screen, barrier, could be a hunting blind of piled rocks",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1558,taqqiq,moon,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1559,taqtuq,kidney,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1560,taqtuq aġinaziqtuumaruaq,fermented kidney,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1561,tategraq,crane,tategrait,(pl.) cranes,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1562,tavra qaa?,is that all?,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1563,tayaq,crested auklet,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1564,tayaqtuaq,airplane,Tayaqtuaq mittuq.,A plane landed.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1565,tayuuq-,to sneeze,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1566,tege-,to fly away QUERY teŋe-,Tegeruq.,It flew away.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1567,teggutek,"(dl.) pliers, literally ""grabber""",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1568,telaiŋainiq,sail,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1569,teŋet-,to get blown away (OBJ),Teŋetkaa.,It (OBJ) got blown away.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1570,teŋmiałqhuziq,small bird,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1571,teŋmiaq,bird,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1572,teŋmiaqpak,eagle,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1573,teŋneq,someone who drifts away on an ice floe ,teŋnet,(pl.) people who…,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1574,teŋuġaq,"cooked sour liver, put away for winter",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1575,teŋuk,liver (fresh),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1576,"tepquuraq, tepquaq",coltsfoot,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1577,tiivuq,table (from English),tiivum qaaga,table top,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1578,tilaiŋaiinek,with a sail,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1579,tilaiŋainiC-,to sail,Tilaiŋainitut.,They (3+) are sailing.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1580,timik,"inside ""core"" of tusk",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1581,tiŋmiuraq,auklet,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1582,traumii!,a ship is coming! (a call),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1583,tugrun,lashing for the skin boat,tugrutit,(pl.) lashings,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1584,tuktaq,"walrus meat, including organs, tied in a waterproof bundle",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1585,tulak-,"to reach something, in a boat",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1586,tulimaq,rib,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1587,tuluq-,for it (walrus) to hit,Tuluġaateut.,It (the walrus) hit us.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1588,tunŋaq,black puffin,tunŋait,(pl.) puffins,tunŋat,(pl.) puffins,,,Diomede Glossary,,,,,,,,,,,,,,,
1589,tupłiraġniq,fermented food not too strong,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1590,tupłiC-,to age (of meat),Tupłitut.,They aged (of meat),Tupłivakait.,"They got very aged, very strong.",,,Diomede Glossary,,,,,,,,,,,,,,,
1591,tupłiziq-,to age (meat) (pronounced tufliziq-),tupłiziqnauŋ,not aging the meat,Tupłiziqtuŋa.,I am aging the meat,,,Diomede Glossary,,,,,,,,,,,,,,,
1592,Tuqsruuraak,place name for an area near the south of the village of little Diomede,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1593,Tunu,back of island toward Wales,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1594,tuŋuġaq,sour liver,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1595,tuugaam qupait,cracks on a tusk,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1596,tuugaaq,"tusk, ivory",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1597,tuuġnaq-,to be haunted,Tuuġnagaa.,S/he was haunted.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1598,tuuġnaq,ghost,Tuuġnaġaqtuq.,It is haunted [literally 'it has ghosts'],,,,,Diomede Glossary,,,,,,,,,,,,,,,
1599,tuukaq,toggle spearhead,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1600,tuułik,"type of loon, smaller than qaqsrauq",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1601,tuumiaġen,"""picking bag"" worn around the neck, to put greens in when picking",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1602,tuusiniq,tusk with head bone attached,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1603,tuvautaq,breakfast,Tuvautanaqsiaa.,It's breakfast time.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1604,Tuveq,place name for a location south of the village of Little Diomede,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1605,tuwaiq-,to go out (the shore ice),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1606,tuwaq,shore ice,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1607,Ualeq,Ualen (Siberia),Ualituŋa.,I went to Uelen.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1608,ua-,to sit with ones young (femal walrus or woman with a baby),Uaruq.,"She is sitting with her young (female walrus), or a woman with a baby.",,,,,Diomede Glossary,,,,,,,,,,,,,,,
1609,ugamatuat,people pulling boat along the shore or along edge of ice,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1610,Ugineq,place name for the first cliff south of Little Diomede village,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1611,ugiuq-,for winter to come,Ugiuġaa.,"Winter has come, winter is here.",,,,,Diomede Glossary,,,,,,,,,,,,,,,
1612,Ugiuvamiuraaq-,to speak King Island dialect,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1613,Ugiuvak,King Island,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1614,ugiuksraaq,falltime,Ugiuksraaġuaa.,Fall has come.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1615,Uguaksraq,Aaron Milligrock's Inupiaq name,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1616,"uguaq, ugukhaq",daughter-in-law,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1617,uilataq-,for lead to start to open,Uilataġaa,Lead is starting to open.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1618,uiniq,"open lead, water",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1619,uit-,for lead to open,Uituq.,A lead opened up.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1620,ukkut,(pl.) rock blind for seal hunting,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1621,ukpek,snowy owl,ukpiit,(pl.) snowy owls,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1622,ulemaun,adze,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1623,umeġluk,"front of walrus face, snout with whiskers",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1624,umialeraq,"future captain, also a man's name",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1625,umialik,boat captain; boat owner; boss,,,,,,,Diomede Glossary,Stab it!,,,,,,,,,,,,,,
1626,umiaq,large skin covered boat,Umiaq tuluġaa.,Walrus hitting a boat.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1627,umaiqpak,ship,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1628,umiaq-,to hunt seal mammals from a skin boat,Umiaqtut.,They (3+) are hunting sea mammals from a skin boat.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1629,umiaqtuq-,"to hunt seal mammals from a skin boat; ""boating""",Umiaqtutut.,They (3+) are hunting sea mammals from a skin boat.,Umiaqtuzuilat.,They do not go out boating.,,,Diomede Glossary,,,,,,,,,,,,,,,
1630,umiayuŋaq,one-man skinboat (sealskin) which is rowed; a small boat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1631,umiu-,to capsize,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1632,umiuraq,wooden whaling boat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1633,unaaq,harpoon for walrus or seal ,unaat,(pl.) harpoons,uniġat,(pl.) harpoons,,,Diomede Glossary,,,,,,,,,,,,,,,
1634,unaqsiaq,wood,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1635,uniat,upright sled,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1636,izak-,to pick up,Uniġatin izakin!,Pick up your harpoon!,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1637,unnuaq,yesterday,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1638,unuutaq-,to eat dinner,Unuutanaqsiaa.,It's dinner time.,Unuutatuŋa.,I am eating dinner. ,,,Diomede Glossary,,,,,,,,,,,,,,,
1639,uŋagraq-,"to be a north current, which takes ice out",Uŋagrauġaa.,North current has begun,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1640,uŋaġrimun,towards the northwest,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1641,Uŋaġrit,northwest,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1642,uŋaġrituamun,to become northwest,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1643,uŋagriq-,for there to be a northwest current,Uŋagrituq.,there is a north(west) current.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1644,uŋalauq-,south wind begins to blow,Uŋalauġaa.,South wind has begun to blow,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1645,uŋataa,the south side of it,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1646,uŋatmun,to the south,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1647,Uŋaukhyuk,"Patrick Omiak's Inupiaq name, known as Teŋaari or Teŋaare to Siberians",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1648,uŋmit,whiskers,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1649,upkut,(pl.) lower part of modern-type shed (attached to house),,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1650,uqqutaq,windbreak,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1651,uqqutauraq,windbreak,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1652,uqsruaq,oil slick around dead sea animal from their blubber,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1653,uqsruaqłuk,stove oil,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1654,uqsruluk ,kerosene,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1655,uqsruq,"fat, blubber",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1656,uqsruuraq,"fuel oil, blubber for fuel",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1657,usrraq,fermented flipper or skin with blubber,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1658,usrruq,"it lost it hair, the hair came off",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1659,uteġniC-,to come home,Uteġninaġiaumautin!,"Come home soon, early!",Uteġninaqsiaa.,It's time to go home,,,Diomede Glossary,,,,,,,,,,,,,,,
1660,utesi-,to age (walrus) meat or sealskin so that the hair comes off,Utesiruŋa.,I aged (walrus) meat or sealskin so that the hair comes off.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1661,uti-,when hair slips off the skin after is has been prepared and aged,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1662,utqiq,"Inuit potato, Eskimo potato",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1663,uukłizuun,cook stove,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1664,uuktuaq-,to try,Uuktuaqłuu!,Try it!,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1665,"uumatiq, uuman",heart,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1666,uunazaun,wood stove,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1667,uuraq,cooked fish,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1668,uutumaruat yuġġurat neġait,boiled walrus meat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1669,uyaġak,rock,uyuġait,(pl.) rocks,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1670,uyuġauraq,little stone,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1671,uvaġnaraq,spring,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1672,uvaġnaraqsiun,"small skinboat used in spring, easier to handle than larger boat; taken to
south side of Little Diomede Island with a
dog team in the past  ",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1673,Uyaaŋauq,Inupiaq name of the father of Avuuŋa,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1674,uyuġuaġniaq-,to hunt walrus,Uyuġuaġniaqtut.,They (3+) are walrus hunting.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1675,uyuġuaq,walrus,Uyuġuaq qaksruq.,"The walruss hauled out, got out of water onto ice or land",,,,,Diomede Glossary,,,,,,,,,,,,,,,
1676,uyuġurat uutuumaruat,(pl.) cooked walrus meat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1677,uzuk,"penis, penis bone (baculum)",,,,,,,Diomede Glossary,Bite it!,,,,,,,,,,,,,,
1678,yaanaq,rain,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1679,yaaniq-,to rain,Yaanituq.,It is raining.,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1680,yuġġayaak,"pair of waterproof books, of ugruk or seal (blood used to waterproof it)",,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1681,yuġġuġniaqtuat,walrus hunters,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1682,yuġġuaq qeleġuġaqtuaq,walrus with a scar on its skin,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1683,yuġġuram iglawiit qalautituumaruat,boiled intestines,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1684,yuġġurat atqatuat,diving walruses,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1685,yuġġurat paamatuat,crawling walruses,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1686,yuġġurat puerat,surfacing walruses,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1687,pueyatuat,surfacing walruses,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1688,yuuŋiaq-,to whistle,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1689,yuġġurat siniktuat,sleeping walruses,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1690,siua,front position in a skin boat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
1691,quŋalik,second seat in a skin boat,,,,,,,Diomede Glossary,,,,,,,,,,,,,,,
